"country","dest","mean","sd"
"DE","Soil (MP)",0.000523065138355034,0.000160823374732818
"DE","Subsurface soil (MP)",4.18980459661864e-05,1.98772776581443e-05
"DK","Coastal and ocean water",0.000397253007970254,0.000141458557094308
"DK","Coastal and ocean water (MP)",0.000124572226824565,3.64867207291173e-05
"DK","Fresh water",3.46575792526628e-05,1.37703991206153e-05
"DK","Fresh water (MP)",1.92154354753294e-05,1.16218517940925e-05
"DK","Soil",0.00110512683942589,0.000370215424143389
"DK","Soil (MP)",0.000460897354695081,0.000150182051779761
"DK","Subsurface soil (MP)",4.14097851593705e-05,1.94155663060891e-05
"EE","Coastal and ocean water",0.000171247711546554,5.92908911536916e-05
"EE","Coastal and ocean water (MP)",7.2357735174944e-05,2.6642666416742e-05
"EE","Fresh water",7.5317791207427e-06,3.30551238206512e-06
"EE","Fresh water (MP)",1.72074395417133e-05,7.29664364193736e-06
"EE","Soil",0.00166077766647646,0.000441257138582927
"EE","Soil (MP)",0.000497981413102155,0.000154958273456498
"EE","Subsurface soil (MP)",4.97934087929428e-05,2.15068667506811e-05
"EL","Coastal and ocean water",0.0003406120199795,0.000103030540142054
"EL","Coastal and ocean water (MP)",5.47748638129575e-05,2.69342623712114e-05
"EL","Fresh water",3.94413968891132e-05,1.41652036230897e-05
"EL","Fresh water (MP)",1.00938960006317e-05,4.20339548167374e-06
"EL","Soil",0.00307031439802683,0.000966637518222132
"EL","Soil (MP)",0.00042544673334519,0.000152778043868578
"EL","Subsurface soil (MP)",4.58603750986766e-05,2.06931212391116e-05
"ES","Coastal and ocean water",7.94739200236176e-05,2.43125148304935e-05
"ES","Coastal and ocean water (MP)",2.84754698445445e-05,9.23245836197279e-06
"ES","Fresh water",8.62263129534719e-05,3.42360484198781e-05
"ES","Fresh water (MP)",9.24767557293271e-06,5.37631107883851e-06
"ES","Soil",0.00184593146976905,0.000588755957350997
"ES","Soil (MP)",0.000482721489718815,0.000161484006176077
"ES","Subsurface soil (MP)",4.93493342506262e-05,2.15611742523101e-05
"FI","Coastal and ocean water",9.3733185395291e-05,3.36546642861968e-05
"FI","Coastal and ocean water (MP)",1.9301049397244e-05,4.13084642160364e-06
